,init_assem_id,entering_assem_id,product_assem_id,leaving_assem_id,metal_bs,leaving_bs,entering_bs,duplicate_count,kind
5813,132,2,13,11,M6.a,L3.c,X1.a,1,inter-LtoX
5814,132,2,8,19,M3.a,L3.b,X1.a,1,inter-LtoX
5815,132,2,57,3,M2.b,L1.a,X1.a,1,inter-LtoX
5816,133,2,70,,M2.a,L2.b,X1.a,2,inter-LtoX
5817,133,2,72,,M5.b,L5.c,X1.a,2,inter-LtoX
5818,133,2,0,92,M1.a,L1.b,X1.a,1,inter-LtoX
5819,133,2,67,,M5.a,L2.c,X1.a,2,inter-LtoX
5820,133,2,81,,M2.b,L1.a,X1.a,2,inter-LtoX
5821,133,2,0,83,M3.b,L2.a,X1.a,2,inter-LtoX
5822,134,2,24,6,M2.a,L2.b,X1.a,1,inter-LtoX
5823,134,2,53,3,M5.b,L5.c,X1.a,1,inter-LtoX
5824,134,2,80,1,M6.b,L6.c,X1.a,1,inter-LtoX
5825,134,2,33,5,M1.b,L3.a,X1.a,1,inter-LtoX
5826,134,2,6,27,M1.a,L1.b,X1.a,1,inter-LtoX
5827,134,2,3,55,M4.a,L1.c,X1.a,1,inter-LtoX
5828,134,2,76,1,M4.b,L4.c,X1.a,1,inter-LtoX
5829,134,2,3,57,M6.a,L3.c,X1.a,1,inter-LtoX
5830,134,2,0,84,M8.a,L5.b,X1.a,1,inter-LtoX
5831,134,2,8,20,M2.b,L1.a,X1.a,1,inter-LtoX
5832,134,2,4,38,M5.a,L2.c,X1.a,1,inter-LtoX
5833,135,2,88,,M2.a,L2.b,X1.a,2,inter-LtoX
5834,135,2,80,,M5.b,L5.c,X1.a,2,inter-LtoX
5835,135,2,92,1,M1.b,L3.a,X1.a,1,inter-LtoX
5836,135,2,3,59,M1.a,L1.b,X1.a,1,inter-LtoX
5837,135,2,86,,M5.a,L2.c,X1.a,2,inter-LtoX
5838,135,2,74,,M2.b,L1.a,X1.a,2,inter-LtoX
5839,135,2,0,85,M9.b,L5.a,X1.a,1,inter-LtoX
5840,136,2,26,6,M5.b,L5.c,X1.a,1,inter-LtoX
5841,136,2,13,13,M2.a,L2.b,X1.a,1,inter-LtoX
5842,136,2,86,1,M9.a,L6.b,X1.a,1,inter-LtoX
5843,136,2,3,49,M1.a,L1.b,X1.a,2,inter-LtoX
5844,136,2,3,57,M9.b,L5.a,X1.a,1,inter-LtoX
5845,136,2,88,1,M1.b,L3.a,X1.a,2,inter-LtoX
5846,136,2,0,87,M8.a,L5.b,X1.a,1,inter-LtoX
5847,136,2,16,9,M2.b,L1.a,X1.a,1,inter-LtoX
5848,136,2,10,19,M5.a,L2.c,X1.a,1,inter-LtoX
5849,137,2,100,,M1.a,L1.b,X1.a,6,inter-LtoX
5850,137,2,3,61,M4.a,L1.c,X1.a,3,inter-LtoX
5851,137,2,93,1,M4.b,L4.c,X1.a,3,inter-LtoX
5852,138,2,103,,M2.a,L2.b,X1.a,1,inter-LtoX
5853,138,2,94,1,M5.b,L5.c,X1.a,1,inter-LtoX
5854,138,2,101,,M1.b,L3.a,X1.a,1,inter-LtoX
5855,138,2,107,,M1.a,L1.b,X1.a,1,inter-LtoX
5856,138,2,106,,M3.b,L2.a,X1.a,1,inter-LtoX
5857,138,2,60,3,M4.b,L4.c,X1.a,1,inter-LtoX
5858,138,2,4,43,M4.a,L1.c,X1.a,1,inter-LtoX
5859,138,2,0,95,M6.a,L3.c,X1.a,1,inter-LtoX
5860,138,2,102,,M3.a,L3.b,X1.a,1,inter-LtoX
5861,138,2,0,93,M7.a,L4.b,X1.a,1,inter-LtoX
5862,138,2,104,,M2.b,L1.a,X1.a,1,inter-LtoX
5863,138,2,3,62,M5.a,L2.c,X1.a,1,inter-LtoX
5864,139,2,0,96,M5.a,L2.c,X1.a,2,inter-LtoX
5865,139,2,105,,M1.b,L3.a,X1.a,2,inter-LtoX
5866,139,2,7,28,M4.a,L1.c,X1.a,1,inter-LtoX
5867,139,2,42,4,M4.b,L4.c,X1.a,1,inter-LtoX
5868,139,2,0,94,M7.a,L4.b,X1.a,2,inter-LtoX
5869,139,2,108,,M3.a,L3.b,X1.a,2,inter-LtoX
5870,139,2,110,,M1.a,L1.b,X1.a,2,inter-LtoX
5871,140,2,0,97,M5.a,L2.c,X1.a,2,inter-LtoX
5872,140,2,103,,M1.b,L3.a,X1.a,2,inter-LtoX
5873,140,2,6,28,M4.a,L1.c,X1.a,1,inter-LtoX
5874,140,2,42,5,M4.b,L4.c,X1.a,1,inter-LtoX
5875,140,2,106,,M3.a,L3.b,X1.a,2,inter-LtoX
5876,140,2,94,1,M7.b,L6.a,X1.a,1,inter-LtoX
5877,140,2,3,60,M7.a,L4.b,X1.a,1,inter-LtoX
5878,140,2,109,,M1.a,L1.b,X1.a,2,inter-LtoX
5879,141,2,109,,M2.a,L2.b,X1.a,1,inter-LtoX
5880,141,2,96,1,M5.b,L5.c,X1.a,1,inter-LtoX
5881,141,2,111,,M1.b,L3.a,X1.a,1,inter-LtoX
5882,141,2,128,,M1.a,L1.b,X1.a,1,inter-LtoX
5883,141,2,106,,M3.b,L2.a,X1.a,1,inter-LtoX
5884,141,2,43,4,M4.b,L4.c,X1.a,1,inter-LtoX
5885,141,2,7,29,M4.a,L1.c,X1.a,1,inter-LtoX
5886,141,2,0,95,M7.a,L4.b,X1.a,2,inter-LtoX
5887,141,2,114,,M3.a,L3.b,X1.a,1,inter-LtoX
5888,141,2,121,,M2.b,L1.a,X1.a,1,inter-LtoX
5889,141,2,3,63,M5.a,L2.c,X1.a,1,inter-LtoX
5890,142,2,62,3,M4.b,L4.c,X1.a,2,inter-LtoX
5891,142,2,4,44,M4.a,L1.c,X1.a,2,inter-LtoX
5892,142,2,117,,M2.a,L2.b,X1.a,2,inter-LtoX
5893,142,2,124,,M1.a,L1.b,X1.a,2,inter-LtoX
5894,142,2,0,95,M7.a,L4.b,X1.a,2,inter-LtoX
5895,142,2,101,,M1.b,L3.a,X1.a,2,inter-LtoX
5896,143,2,119,,M2.a,L2.b,X1.a,1,inter-LtoX
5897,143,2,97,1,M5.b,L5.c,X1.a,1,inter-LtoX
5898,143,2,112,,M1.b,L3.a,X1.a,1,inter-LtoX
5899,143,2,125,,M1.a,L1.b,X1.a,1,inter-LtoX
5900,143,2,126,,M3.b,L2.a,X1.a,1,inter-LtoX
5901,143,2,43,5,M4.b,L4.c,X1.a,1,inter-LtoX
5902,143,2,6,29,M4.a,L1.c,X1.a,1,inter-LtoX
5903,143,2,100,,M3.a,L3.b,X1.a,1,inter-LtoX
5904,143,2,3,61,M7.a,L4.b,X1.a,1,inter-LtoX
5905,143,2,95,1,M7.b,L6.a,X1.a,1,inter-LtoX
5906,143,2,120,,M2.b,L1.a,X1.a,1,inter-LtoX
5907,143,2,3,64,M5.a,L2.c,X1.a,1,inter-LtoX
5908,144,2,97,,M4.b,L4.c,X1.a,2,inter-LtoX
5909,144,2,98,,M4.a,L1.c,X1.a,2,inter-LtoX
5910,144,2,118,,M2.a,L2.b,X1.a,2,inter-LtoX
5911,144,2,127,,M1.a,L1.b,X1.a,2,inter-LtoX
5912,144,2,95,,M8.a,L5.b,X1.a,2,inter-LtoX
5913,144,2,113,,M1.b,L3.a,X1.a,2,inter-LtoX
5914,145,2,116,,M2.a,L2.b,X1.a,1,inter-LtoX
5915,145,2,0,97,M6.b,L6.c,X1.a,1,inter-LtoX
5916,145,2,104,,M1.b,L3.a,X1.a,1,inter-LtoX
5917,145,2,117,,M1.a,L1.b,X1.a,1,inter-LtoX
5918,145,2,124,,M3.b,L2.a,X1.a,1,inter-LtoX
5919,145,2,28,6,M4.b,L4.c,X1.a,1,inter-LtoX
5920,145,2,8,21,M4.a,L1.c,X1.a,1,inter-LtoX
5921,145,2,107,,M3.a,L3.b,X1.a,1,inter-LtoX
5922,145,2,4,43,M7.a,L4.b,X1.a,1,inter-LtoX
5923,145,2,62,3,M7.b,L6.a,X1.a,1,inter-LtoX
5924,145,2,122,,M2.b,L1.a,X1.a,1,inter-LtoX
5925,145,2,0,98,M5.a,L2.c,X1.a,1,inter-LtoX
5926,146,2,104,,M2.a,L2.b,X1.a,1,inter-LtoX
5927,146,2,115,,M1.b,L3.a,X1.a,1,inter-LtoX
5928,146,2,129,,M1.a,L1.b,X1.a,1,inter-LtoX
5929,146,2,102,,M3.b,L2.a,X1.a,1,inter-LtoX
5930,146,2,28,6,M4.b,L4.c,X1.a,1,inter-LtoX
5931,146,2,10,21,M4.a,L1.c,X1.a,1,inter-LtoX
5932,146,2,114,,M3.a,L3.b,X1.a,1,inter-LtoX
5933,146,2,0,97,M7.a,L4.b,X1.a,1,inter-LtoX
5934,146,2,96,1,M8.a,L5.b,X1.a,1,inter-LtoX
5935,146,2,121,,M2.b,L1.a,X1.a,1,inter-LtoX
5936,146,2,0,99,M5.a,L2.c,X1.a,1,inter-LtoX
5937,146,2,3,62,M8.b,L4.a,X1.a,1,inter-LtoX
5938,147,2,103,,M1.b,L3.a,X1.a,2,inter-LtoX
5939,147,2,0,99,M6.b,L6.c,X1.a,1,inter-LtoX
5940,147,2,12,14,M4.a,L1.c,X1.a,1,inter-LtoX
5941,147,2,21,8,M4.b,L4.c,X1.a,1,inter-LtoX
5942,147,2,101,,M3.a,L3.b,X1.a,2,inter-LtoX
5943,147,2,63,3,M7.b,L6.a,X1.a,1,inter-LtoX
5944,147,2,4,44,M7.a,L4.b,X1.a,1,inter-LtoX
5945,147,2,0,98,M8.b,L4.a,X1.a,1,inter-LtoX
5946,147,2,117,,M1.a,L1.b,X1.a,2,inter-LtoX
5947,148,2,123,,M1.b,L3.a,X1.a,2,inter-LtoX
5948,148,2,12,14,M4.a,L1.c,X1.a,1,inter-LtoX
5949,148,2,21,10,M4.b,L4.c,X1.a,1,inter-LtoX
5950,148,2,0,98,M6.b,L6.c,X1.a,2,inter-LtoX
5951,148,2,128,,M3.a,L3.b,X1.a,2,inter-LtoX
5952,148,2,44,4,M7.b,L6.a,X1.a,1,inter-LtoX
5953,148,2,7,29,M7.a,L4.b,X1.a,1,inter-LtoX
5954,148,2,122,,M1.a,L1.b,X1.a,2,inter-LtoX
5955,149,2,112,,M1.b,L3.a,X1.a,2,inter-LtoX
5956,149,2,13,14,M4.a,L1.c,X1.a,1,inter-LtoX
5957,149,2,21,9,M4.b,L4.c,X1.a,1,inter-LtoX
5958,149,2,3,64,M7.a,L4.b,X1.a,2,inter-LtoX
5959,149,2,130,,M3.a,L3.b,X1.a,2,inter-LtoX
5960,149,2,99,1,M7.b,L6.a,X1.a,2,inter-LtoX
5961,149,2,132,,M1.a,L1.b,X1.a,2,inter-LtoX
5962,150,2,3,64,M9.a,L6.b,X1.a,1,inter-LtoX
5963,150,2,119,,M1.b,L3.a,X1.a,2,inter-LtoX
5964,150,2,98,1,M9.b,L5.a,X1.a,1,inter-LtoX
5965,150,2,11,14,M4.a,L1.c,X1.a,1,inter-LtoX
5966,150,2,21,9,M4.b,L4.c,X1.a,1,inter-LtoX
5967,150,2,125,,M3.a,L3.b,X1.a,2,inter-LtoX
5968,150,2,44,5,M7.b,L6.a,X1.a,1,inter-LtoX
5969,150,2,6,29,M7.a,L4.b,X1.a,1,inter-LtoX
5970,150,2,131,,M1.a,L1.b,X1.a,2,inter-LtoX
5971,151,2,12,20,M2.a,L2.b,X1.a,1,inter-LtoX
5972,151,2,103,1,M5.b,L5.c,X1.a,1,inter-LtoX
5973,151,2,101,1,M6.b,L6.c,X1.a,1,inter-LtoX
5974,151,2,0,134,M1.a,L1.b,X1.a,1,inter-LtoX
5975,151,2,6,35,M3.b,L2.a,X1.a,1,inter-LtoX
5976,151,2,68,3,M4.b,L4.c,X1.a,1,inter-LtoX
5977,151,2,4,53,M4.a,L1.c,X1.a,1,inter-LtoX
5978,151,2,3,71,M6.a,L3.c,X1.a,1,inter-LtoX
5979,151,2,45,5,M3.a,L3.b,X1.a,1,inter-LtoX
5980,151,2,0,100,M7.a,L4.b,X1.a,1,inter-LtoX
5981,151,2,24,8,M2.b,L1.a,X1.a,1,inter-LtoX
5982,151,2,3,74,M5.a,L2.c,X1.a,1,inter-LtoX
5983,152,2,10,27,M2.a,L2.b,X1.a,1,inter-LtoX
5984,152,2,66,3,M5.b,L5.c,X1.a,1,inter-LtoX
5985,152,2,102,1,M6.b,L6.c,X1.a,1,inter-LtoX
5986,152,2,0,126,M1.a,L1.b,X1.a,1,inter-LtoX
5987,152,2,6,33,M3.b,L2.a,X1.a,1,inter-LtoX
5988,152,2,106,1,M4.b,L4.c,X1.a,1,inter-LtoX
5989,152,2,3,79,M4.a,L1.c,X1.a,1,inter-LtoX
5990,152,2,3,65,M6.a,L3.c,X1.a,1,inter-LtoX
5991,152,2,45,5,M3.a,L3.b,X1.a,1,inter-LtoX
5992,152,2,0,100,M8.a,L5.b,X1.a,1,inter-LtoX
5993,152,2,35,6,M2.b,L1.a,X1.a,1,inter-LtoX
5994,152,2,4,49,M5.a,L2.c,X1.a,1,inter-LtoX
5995,153,2,10,27,M2.a,L2.b,X1.a,1,inter-LtoX
5996,153,2,104,1,M5.b,L5.c,X1.a,1,inter-LtoX
5997,153,2,0,100,M9.a,L6.b,X1.a,1,inter-LtoX
5998,153,2,65,3,M6.b,L6.c,X1.a,1,inter-LtoX
5999,153,2,0,134,M1.a,L1.b,X1.a,1,inter-LtoX
6000,153,2,8,24,M3.b,L2.a,X1.a,1,inter-LtoX
6001,153,2,107,1,M4.b,L4.c,X1.a,1,inter-LtoX
6002,153,2,3,80,M4.a,L1.c,X1.a,1,inter-LtoX
6003,153,2,4,48,M6.a,L3.c,X1.a,1,inter-LtoX
6004,153,2,31,6,M3.a,L3.b,X1.a,1,inter-LtoX
6005,153,2,33,6,M2.b,L1.a,X1.a,1,inter-LtoX
6006,153,2,3,75,M5.a,L2.c,X1.a,1,inter-LtoX
6007,154,2,18,11,M2.a,L2.b,X1.a,1,inter-LtoX
6008,154,2,105,1,M5.b,L5.c,X1.a,1,inter-LtoX
6009,154,2,0,128,M1.a,L1.b,X1.a,1,inter-LtoX
6010,154,2,4,47,M3.b,L2.a,X1.a,1,inter-LtoX
6011,154,2,46,4,M4.b,L4.c,X1.a,1,inter-LtoX
6012,154,2,7,36,M4.a,L1.c,X1.a,1,inter-LtoX
6013,154,2,0,111,M6.a,L3.c,X1.a,1,inter-LtoX
6014,154,2,0,101,M7.a,L4.b,X1.a,2,inter-LtoX
6015,154,2,72,3,M3.a,L3.b,X1.a,1,inter-LtoX
6016,154,2,16,12,M2.b,L1.a,X1.a,1,inter-LtoX
6017,154,2,3,70,M5.a,L2.c,X1.a,1,inter-LtoX
6018,155,2,4,50,M3.b,L2.a,X1.a,2,inter-LtoX
6019,155,2,12,17,M2.a,L2.b,X1.a,1,inter-LtoX
6020,155,2,67,3,M3.a,L3.b,X1.a,2,inter-LtoX
6021,155,2,0,124,M1.a,L1.b,X1.a,1,inter-LtoX
6022,155,2,4,54,M4.a,L1.c,X1.a,1,inter-LtoX
6023,155,2,69,3,M4.b,L4.c,X1.a,1,inter-LtoX
6024,155,2,0,101,M6.a,L3.c,X1.a,2,inter-LtoX
6025,155,2,0,102,M7.a,L4.b,X1.a,1,inter-LtoX
6026,155,2,25,8,M2.b,L1.a,X1.a,1,inter-LtoX
6027,156,2,15,11,M2.a,L2.b,X1.a,1,inter-LtoX
6028,156,2,103,1,M5.b,L5.c,X1.a,1,inter-LtoX
6029,156,2,0,125,M1.a,L1.b,X1.a,1,inter-LtoX
6030,156,2,4,52,M3.b,L2.a,X1.a,1,inter-LtoX
6031,156,2,46,5,M4.b,L4.c,X1.a,1,inter-LtoX
6032,156,2,6,36,M4.a,L1.c,X1.a,1,inter-LtoX
6033,156,2,0,112,M6.a,L3.c,X1.a,1,inter-LtoX
6034,156,2,66,3,M3.a,L3.b,X1.a,1,inter-LtoX
6035,156,2,3,65,M7.a,L4.b,X1.a,1,inter-LtoX
6036,156,2,101,1,M7.b,L6.a,X1.a,1,inter-LtoX
6037,156,2,16,11,M2.b,L1.a,X1.a,1,inter-LtoX
6038,156,2,3,76,M5.a,L2.c,X1.a,1,inter-LtoX
6039,157,2,122,,M2.a,L2.b,X1.a,1,inter-LtoX
6040,157,2,103,,M5.b,L5.c,X1.a,1,inter-LtoX
6041,157,2,0,127,M1.a,L1.b,X1.a,1,inter-LtoX
6042,157,2,4,59,M3.b,L2.a,X1.a,1,inter-LtoX
6043,157,2,106,,M4.b,L4.c,X1.a,1,inter-LtoX
6044,157,2,124,,M4.a,L1.c,X1.a,1,inter-LtoX
6045,157,2,0,113,M6.a,L3.c,X1.a,1,inter-LtoX
6046,157,2,83,3,M3.a,L3.b,X1.a,1,inter-LtoX
6047,157,2,101,,M8.a,L5.b,X1.a,1,inter-LtoX
6048,157,2,117,,M2.b,L1.a,X1.a,1,inter-LtoX
6049,157,2,116,,M5.a,L2.c,X1.a,1,inter-LtoX
6050,157,2,102,,M8.b,L4.a,X1.a,1,inter-LtoX
6051,158,2,10,23,M2.a,L2.b,X1.a,1,inter-LtoX
6052,158,2,45,4,M5.b,L5.c,X1.a,1,inter-LtoX
6053,158,2,0,102,M8.a,L5.b,X1.a,2,inter-LtoX
6054,158,2,0,106,M1.a,L1.b,X1.a,1,inter-LtoX
6055,158,2,4,58,M3.b,L2.a,X1.a,1,inter-LtoX
6056,158,2,108,1,M4.b,L4.c,X1.a,1,inter-LtoX
6057,158,2,3,69,M4.a,L1.c,X1.a,1,inter-LtoX
6058,158,2,0,114,M6.a,L3.c,X1.a,1,inter-LtoX
6059,158,2,72,3,M3.a,L3.b,X1.a,1,inter-LtoX
6060,158,2,30,6,M2.b,L1.a,X1.a,1,inter-LtoX
6061,158,2,7,33,M5.a,L2.c,X1.a,1,inter-LtoX
6062,159,2,18,11,M2.a,L2.b,X1.a,1,inter-LtoX
6063,159,2,105,1,M6.b,L6.c,X1.a,1,inter-LtoX
6064,159,2,0,123,M1.a,L1.b,X1.a,1,inter-LtoX
6065,159,2,6,30,M3.b,L2.a,X1.a,1,inter-LtoX
6066,159,2,47,4,M4.b,L4.c,X1.a,1,inter-LtoX
6067,159,2,7,35,M4.a,L1.c,X1.a,1,inter-LtoX
6068,159,2,3,72,M6.a,L3.c,X1.a,1,inter-LtoX
6069,159,2,0,103,M7.a,L4.b,X1.a,2,inter-LtoX
6070,159,2,56,5,M3.a,L3.b,X1.a,1,inter-LtoX
6071,159,2,15,12,M2.b,L1.a,X1.a,1,inter-LtoX
6072,159,2,0,109,M5.a,L2.c,X1.a,1,inter-LtoX
6073,160,2,12,17,M2.a,L2.b,X1.a,1,inter-LtoX
6074,160,2,0,103,M9.a,L6.b,X1.a,1,inter-LtoX
6075,160,2,67,3,M6.b,L6.c,X1.a,1,inter-LtoX
6076,160,2,0,116,M1.a,L1.b,X1.a,1,inter-LtoX
6077,160,2,8,25,M3.b,L2.a,X1.a,1,inter-LtoX
6078,160,2,70,3,M4.b,L4.c,X1.a,1,inter-LtoX
6079,160,2,4,50,M4.a,L1.c,X1.a,1,inter-LtoX
6080,160,2,4,45,M6.a,L3.c,X1.a,1,inter-LtoX
6081,160,2,30,6,M3.a,L3.b,X1.a,1,inter-LtoX
6082,160,2,0,104,M7.a,L4.b,X1.a,1,inter-LtoX
6083,160,2,23,8,M2.b,L1.a,X1.a,1,inter-LtoX
6084,160,2,0,117,M5.a,L2.c,X1.a,1,inter-LtoX
6085,161,2,103,,M6.b,L6.c,X1.a,2,inter-LtoX
6086,161,2,122,,M2.a,L2.b,X1.a,2,inter-LtoX
6087,161,2,109,,M3.a,L3.b,X1.a,2,inter-LtoX
6088,161,2,117,,M3.b,L2.a,X1.a,2,inter-LtoX
6089,161,2,0,118,M1.a,L1.b,X1.a,2,inter-LtoX
6090,161,2,104,,M6.a,L3.c,X1.a,2,inter-LtoX
6091,162,2,15,11,M2.a,L2.b,X1.a,2,inter-LtoX
6092,162,2,47,5,M3.a,L3.b,X1.a,2,inter-LtoX
6093,162,2,6,35,M3.b,L2.a,X1.a,2,inter-LtoX
6094,162,2,3,66,M6.a,L3.c,X1.a,2,inter-LtoX
6095,162,2,103,1,M6.b,L6.c,X1.a,2,inter-LtoX
6096,162,2,0,119,M1.a,L1.b,X1.a,2,inter-LtoX
6097,163,2,10,27,M2.a,L2.b,X1.a,1,inter-LtoX
6098,163,2,3,66,M9.a,L6.b,X1.a,1,inter-LtoX
6099,163,2,45,5,M6.b,L6.c,X1.a,1,inter-LtoX
6100,163,2,0,119,M1.a,L1.b,X1.a,1,inter-LtoX
6101,163,2,104,1,M9.b,L5.a,X1.a,1,inter-LtoX
6102,163,2,11,16,M3.b,L2.a,X1.a,1,inter-LtoX
6103,163,2,109,1,M4.b,L4.c,X1.a,1,inter-LtoX
6104,163,2,3,74,M4.a,L1.c,X1.a,1,inter-LtoX
6105,163,2,6,31,M6.a,L3.c,X1.a,1,inter-LtoX
6106,163,2,22,9,M3.a,L3.b,X1.a,1,inter-LtoX
6107,163,2,34,6,M2.b,L1.a,X1.a,1,inter-LtoX
6108,163,2,0,120,M5.a,L2.c,X1.a,1,inter-LtoX
6109,164,2,0,104,M7.b,L6.a,X1.a,2,inter-LtoX
6110,164,2,10,23,M2.a,L2.b,X1.a,1,inter-LtoX
6111,164,2,45,4,M6.b,L6.c,X1.a,1,inter-LtoX
6112,164,2,0,123,M1.a,L1.b,X1.a,1,inter-LtoX
6113,164,2,12,16,M3.b,L2.a,X1.a,1,inter-LtoX
6114,164,2,110,1,M4.b,L4.c,X1.a,1,inter-LtoX
6115,164,2,3,81,M4.a,L1.c,X1.a,1,inter-LtoX
6116,164,2,7,31,M6.a,L3.c,X1.a,1,inter-LtoX
6117,164,2,22,10,M3.a,L3.b,X1.a,1,inter-LtoX
6118,164,2,40,6,M2.b,L1.a,X1.a,1,inter-LtoX
6119,164,2,0,121,M5.a,L2.c,X1.a,1,inter-LtoX
6120,165,2,22,8,M2.a,L2.b,X1.a,1,inter-LtoX
6121,165,2,0,129,M1.a,L1.b,X1.a,1,inter-LtoX
6122,165,2,4,45,M3.b,L2.a,X1.a,1,inter-LtoX
6123,165,2,30,6,M4.b,L4.c,X1.a,1,inter-LtoX
6124,165,2,10,25,M4.a,L1.c,X1.a,1,inter-LtoX
6125,165,2,0,115,M6.a,L3.c,X1.a,1,inter-LtoX
6126,165,2,72,3,M3.a,L3.b,X1.a,1,inter-LtoX
6127,165,2,0,103,M7.a,L4.b,X1.a,1,inter-LtoX
6128,165,2,105,1,M8.a,L5.b,X1.a,1,inter-LtoX
6129,165,2,12,16,M2.b,L1.a,X1.a,1,inter-LtoX
6130,165,2,0,104,M5.a,L2.c,X1.a,1,inter-LtoX
6131,165,2,3,67,M8.b,L4.a,X1.a,1,inter-LtoX
6132,166,2,7,39,M2.a,L2.b,X1.a,1,inter-LtoX
6133,166,2,109,1,M5.b,L5.c,X1.a,1,inter-LtoX
6134,166,2,46,5,M6.b,L6.c,X1.a,1,inter-LtoX
6135,166,2,0,125,M1.a,L1.b,X1.a,2,inter-LtoX
6136,166,2,11,15,M3.b,L2.a,X1.a,1,inter-LtoX
6137,166,2,6,32,M6.a,L3.c,X1.a,1,inter-LtoX
6138,166,2,22,9,M3.a,L3.b,X1.a,1,inter-LtoX
6139,166,2,107,1,M7.a,L4.b,X1.a,1,inter-LtoX
6140,166,2,3,68,M7.b,L6.a,X1.a,1,inter-LtoX
6141,166,2,49,4,M2.b,L1.a,X1.a,1,inter-LtoX
6142,166,2,3,77,M5.a,L2.c,X1.a,1,inter-LtoX
6143,167,2,6,34,M3.b,L2.a,X1.a,2,inter-LtoX
6144,167,2,106,1,M6.b,L6.c,X1.a,2,inter-LtoX
6145,167,2,7,39,M2.a,L2.b,X1.a,1,inter-LtoX
6146,167,2,0,126,M1.a,L1.b,X1.a,2,inter-LtoX
6147,167,2,47,5,M3.a,L3.b,X1.a,2,inter-LtoX
6148,167,2,3,68,M6.a,L3.c,X1.a,2,inter-LtoX
6149,167,2,52,4,M2.b,L1.a,X1.a,1,inter-LtoX
6150,168,2,47,4,M2.b,L1.a,X1.a,2,inter-LtoX
6151,168,2,108,1,M6.b,L6.c,X1.a,1,inter-LtoX
6152,168,2,6,40,M3.b,L2.a,X1.a,1,inter-LtoX
6153,168,2,3,73,M6.a,L3.c,X1.a,1,inter-LtoX
6154,168,2,7,34,M2.a,L2.b,X1.a,2,inter-LtoX
6155,168,2,56,5,M3.a,L3.b,X1.a,1,inter-LtoX
6156,168,2,0,106,M1.a,L1.b,X1.a,4,inter-LtoX
6157,169,2,7,37,M2.a,L2.b,X1.a,1,inter-LtoX
6158,169,2,70,3,M5.b,L5.c,X1.a,1,inter-LtoX
6159,169,2,0,106,M9.a,L6.b,X1.a,1,inter-LtoX
6160,169,2,69,3,M6.b,L6.c,X1.a,1,inter-LtoX
6161,169,2,0,124,M1.a,L1.b,X1.a,2,inter-LtoX
6162,169,2,8,23,M3.b,L2.a,X1.a,1,inter-LtoX
6163,169,2,4,46,M6.a,L3.c,X1.a,1,inter-LtoX
6164,169,2,30,6,M3.a,L3.b,X1.a,1,inter-LtoX
6165,169,2,0,107,M8.a,L5.b,X1.a,1,inter-LtoX
6166,169,2,50,4,M2.b,L1.a,X1.a,1,inter-LtoX
6167,169,2,4,51,M5.a,L2.c,X1.a,1,inter-LtoX
6168,170,2,122,,M3.b,L2.a,X1.a,2,inter-LtoX
6169,170,2,107,,M6.a,L3.c,X1.a,2,inter-LtoX
6170,170,2,7,41,M2.a,L2.b,X1.a,1,inter-LtoX
6171,170,2,0,127,M1.a,L1.b,X1.a,2,inter-LtoX
6172,170,2,109,,M3.a,L3.b,X1.a,2,inter-LtoX
6173,170,2,106,,M6.b,L6.c,X1.a,2,inter-LtoX
6174,170,2,59,4,M2.b,L1.a,X1.a,1,inter-LtoX
6175,171,2,0,107,M7.b,L6.a,X1.a,2,inter-LtoX
6176,171,2,7,34,M2.a,L2.b,X1.a,1,inter-LtoX
6177,171,2,110,1,M5.b,L5.c,X1.a,1,inter-LtoX
6178,171,2,46,4,M6.b,L6.c,X1.a,1,inter-LtoX
6179,171,2,0,128,M1.a,L1.b,X1.a,2,inter-LtoX
6180,171,2,12,15,M3.b,L2.a,X1.a,1,inter-LtoX
6181,171,2,7,32,M6.a,L3.c,X1.a,1,inter-LtoX
6182,171,2,22,10,M3.a,L3.b,X1.a,1,inter-LtoX
6183,171,2,58,4,M2.b,L1.a,X1.a,1,inter-LtoX
6184,171,2,3,78,M5.a,L2.c,X1.a,1,inter-LtoX
6185,172,2,7,37,M2.a,L2.b,X1.a,1,inter-LtoX
6186,172,2,30,6,M6.b,L6.c,X1.a,1,inter-LtoX
6187,172,2,0,117,M1.a,L1.b,X1.a,2,inter-LtoX
6188,172,2,17,12,M3.b,L2.a,X1.a,1,inter-LtoX
6189,172,2,8,22,M6.a,L3.c,X1.a,1,inter-LtoX
6190,172,2,18,11,M3.a,L3.b,X1.a,1,inter-LtoX
6191,172,2,70,3,M7.a,L4.b,X1.a,1,inter-LtoX
6192,172,2,4,47,M7.b,L6.a,X1.a,1,inter-LtoX
6193,172,2,51,4,M2.b,L1.a,X1.a,1,inter-LtoX
6194,172,2,0,122,M5.a,L2.c,X1.a,1,inter-LtoX
6195,172,2,0,109,M8.b,L4.a,X1.a,1,inter-LtoX
6196,173,2,7,33,M2.a,L2.b,X1.a,1,inter-LtoX
6197,173,2,0,109,M9.a,L6.b,X1.a,1,inter-LtoX
6198,173,2,30,6,M6.b,L6.c,X1.a,1,inter-LtoX
6199,173,2,0,129,M1.a,L1.b,X1.a,2,inter-LtoX
6200,173,2,16,12,M3.b,L2.a,X1.a,1,inter-LtoX
6201,173,2,10,22,M6.a,L3.c,X1.a,1,inter-LtoX
